user_id,segment,strategy,n_sent,n_opens,n_clicks,journey_length,avg_time_between_events_hours,recency_days,dominant_channel,first_channel,last_channel,converted,dropped_off
U06098,high_intent,fixed,3,2,2,9,13.1265,2.6424,email,social,email,1,0
U06099,high_intent,fixed,4,4,1,9,33.4241,2.1037,social,social,email,0,1
U06100,low_engagement,hybrid,1,1,0,2,0.0,4.6865,social,social,social,0,1
U06101,new_cold_customer,hybrid,3,2,1,6,32.5866,3.1036,offer,offer,social,0,1
U06102,low_engagement,fixed,2,1,0,3,98.9434,4.8268,ad,email,ad,0,1
U06103,low_engagement,hybrid,4,2,1,7,47.0269,2.3467,email,email,email,0,1
U06104,new_cold_customer,trigger,5,3,2,10,31.6856,2.2632,social,email,social,0,1
U06105,low_engagement,fixed,2,0,0,2,202.0657,4.0653,email,email,email,0,0
U06106,low_engagement,trigger,1,1,0,2,0.0,1.6965,social,social,social,0,1
U06107,new_cold_customer,hybrid,2,1,0,3,16.0671,4.5912,social,social,social,0,1
U06108,loyal_customer,trigger,4,2,1,7,34.6339,2.2201,email,email,social,0,1
U06109,low_engagement,hybrid,4,0,0,4,95.3262,1.2818,social,social,social,0,0
U06110,new_cold_customer,fixed,3,1,1,5,60.3899,1.1051,social,social,social,0,1
U06111,new_cold_customer,hybrid,4,1,0,5,75.8095,1.795,ad,social,social,0,1
U06112,new_cold_customer,fixed,5,1,0,6,52.3718,3.1126,social,social,social,0,1
U06113,new_cold_customer,trigger,3,2,0,5,40.6777,1.0889,social,social,social,0,1
U06114,new_cold_customer,trigger,3,2,0,5,32.3092,9.4958,social,social,social,0,1
U06115,loyal_customer,hybrid,5,4,1,10,27.0905,1.3806,social,social,social,0,1
U06116,loyal_customer,trigger,3,2,1,7,54.471,1.0849,social,social,social,1,0
U06117,loyal_customer,trigger,5,2,0,7,51.3953,1.6418,social,social,email,0,1
U06118,low_engagement,fixed,3,2,0,5,14.0136,4.3148,social,social,ad,0,1
U06119,loyal_customer,fixed,3,2,0,5,11.7341,7.6038,social,social,social,0,1
U06120,new_cold_customer,trigger,3,1,1,5,57.8711,1.0283,social,social,social,0,1
U06121,low_engagement,trigger,1,1,0,2,0.0,8.1651,social,social,social,0,1
U06122,high_intent,trigger,3,2,1,7,33.6692,1.8182,social,social,email,1,0
U06123,high_intent,trigger,7,7,5,20,16.9758,1.4115,social,social,social,1,0
U06124,low_engagement,trigger,1,0,0,1,0.0,11.2251,ad,ad,ad,0,0
U06125,new_cold_customer,fixed,3,0,0,3,65.7141,3.1191,email,email,ad,0,0
U06126,loyal_customer,fixed,2,2,0,4,14.1129,5.5153,social,social,social,0,1
U06127,low_engagement,trigger,1,1,0,2,0.0,3.1438,social,social,social,0,1
U06128,loyal_customer,trigger,6,3,1,10,34.7086,1.8048,social,social,social,0,1
U06129,loyal_customer,trigger,5,1,0,6,48.4708,3.0559,social,email,social,0,1
U06130,price_sensitive,hybrid,2,0,0,2,175.2152,2.0009,social,social,ad,0,0
U06131,low_engagement,hybrid,3,1,0,4,51.312,7.1528,ad,ad,email,0,1
U06132,high_intent,trigger,8,7,3,21,14.7114,1.5567,social,social,social,1,0
U06133,low_engagement,trigger,4,3,0,7,29.0892,1.5238,social,social,email,0,1
U06134,low_engagement,hybrid,3,1,1,6,34.5661,6.3004,social,social,social,1,0
U06135,new_cold_customer,hybrid,4,1,0,5,34.2486,4.3119,social,social,social,0,1
U06136,loyal_customer,trigger,3,2,0,5,64.9705,4.1238,social,social,social,0,1
U06137,high_intent,hybrid,3,2,1,6,48.7051,1.5475,social,social,social,0,1
U06138,new_cold_customer,hybrid,2,1,1,4,102.5752,1.2304,offer,offer,social,0,1
U06139,loyal_customer,fixed,5,2,1,8,31.9828,3.9173,social,social,email,0,1
U06140,new_cold_customer,trigger,4,3,0,7,50.4569,1.4311,social,social,ad,0,1
U06141,loyal_customer,fixed,5,3,2,11,29.7128,1.4776,social,ad,social,1,0
U06142,low_engagement,trigger,2,1,1,4,6.7855,13.0893,social,social,social,0,1
U06143,new_cold_customer,fixed,5,4,1,10,32.3452,1.0673,social,ad,social,0,1
U06144,loyal_customer,hybrid,2,2,1,6,45.6101,2.5858,email,email,social,1,0
U06145,low_engagement,fixed,1,0,0,1,0.0,11.8242,social,social,social,0,0
U06146,low_engagement,fixed,1,0,0,1,0.0,4.2167,email,email,email,0,0
U06147,loyal_customer,hybrid,3,1,0,4,93.1053,1.0373,social,social,social,0,1
U06148,new_cold_customer,fixed,5,3,1,9,27.7843,3.3837,social,social,social,0,1
U06149,high_intent,fixed,8,7,3,19,13.9742,3.1362,social,email,social,1,0
U06150,new_cold_customer,hybrid,5,2,1,9,38.1572,2.1866,social,email,social,1,0
U06151,low_engagement,trigger,1,0,0,1,0.0,10.144,social,social,social,0,0
U06152,loyal_customer,fixed,6,1,0,7,39.4146,1.0427,email,email,social,0,1
U06153,loyal_customer,hybrid,5,3,1,9,33.2266,2.7132,social,social,ad,0,1
U06154,low_engagement,hybrid,1,0,0,1,0.0,12.3657,email,email,email,0,0
U06155,price_sensitive,hybrid,1,0,0,1,0.0,12.043,social,social,social,0,0
U06156,new_cold_customer,trigger,5,1,0,6,35.1517,3.9177,social,social,ad,0,1
U06157,loyal_customer,trigger,4,1,0,5,25.9913,9.4755,social,social,social,0,1
U06158,low_engagement,trigger,4,2,0,6,26.9552,3.3194,social,social,social,0,1
U06159,new_cold_customer,trigger,4,2,0,6,40.693,3.4238,social,ad,ad,0,1
U06160,low_engagement,hybrid,2,1,1,4,73.1045,3.2443,social,social,social,0,1
U06161,new_cold_customer,trigger,4,1,0,5,45.2711,3.5307,social,social,social,0,1
U06162,new_cold_customer,trigger,3,1,0,4,34.9334,4.5279,social,social,social,0,1
U06163,high_intent,trigger,6,5,4,16,16.3771,4.369,email,email,email,1,0
U06164,loyal_customer,hybrid,3,1,0,4,39.848,5.4639,social,ad,social,0,1
U06165,new_cold_customer,trigger,3,2,1,6,41.2628,2.5685,social,offer,social,0,1
U06166,low_engagement,trigger,3,0,0,3,93.615,2.1264,social,email,social,0,0
U06167,price_sensitive,hybrid,1,1,0,2,0.0,1.736,offer,offer,offer,0,1
U06168,loyal_customer,fixed,2,1,0,3,0.6497,2.5184,email,email,social,0,1
U06169,low_engagement,hybrid,1,0,0,1,0.0,12.8172,social,social,social,0,0
U06170,new_cold_customer,hybrid,4,3,0,7,38.8384,1.469,social,social,social,0,1
U06171,low_engagement,hybrid,1,1,1,3,0.0,3.7807,social,social,social,0,1
U06172,low_engagement,hybrid,3,0,0,3,78.2897,7.4088,social,social,email,0,0
U06173,new_cold_customer,hybrid,5,1,0,6,36.4117,3.0008,social,social,social,0,1
U06174,low_engagement,trigger,4,1,0,5,68.4009,3.5924,social,social,email,0,1
U06175,loyal_customer,hybrid,5,3,1,9,20.8372,7.8883,social,social,ad,0,1
U06176,low_engagement,fixed,1,0,0,1,0.0,12.908,email,email,email,0,0
U06177,new_cold_customer,hybrid,5,2,1,8,45.8216,1.5161,social,social,ad,0,1
U06178,price_sensitive,fixed,1,0,0,1,0.0,3.5268,email,email,email,0,0
U06179,loyal_customer,fixed,2,1,0,3,60.6058,7.5318,email,email,email,0,1
U06180,new_cold_customer,hybrid,2,1,1,4,8.0596,8.8662,social,social,social,0,1
U06181,new_cold_customer,fixed,5,0,0,5,60.8939,1.2263,social,social,social,0,0
U06182,low_engagement,fixed,1,1,1,3,0.0,13.9609,social,social,social,0,1
U06183,loyal_customer,trigger,6,2,1,10,30.5685,1.4416,social,social,social,1,0
U06184,low_engagement,trigger,3,0,0,3,75.3207,5.0118,social,social,social,0,0
U06185,low_engagement,hybrid,2,0,0,2,63.7273,6.166,social,social,social,0,0
U06186,new_cold_customer,trigger,3,1,0,4,71.3891,3.6638,social,social,social,0,1
U06187,low_engagement,hybrid,3,2,1,6,50.9365,1.9213,social,social,social,0,1
U06188,new_cold_customer,trigger,4,1,1,6,52.1127,1.4722,social,email,social,0,1
U06189,new_cold_customer,trigger,4,2,0,6,30.3178,1.4053,social,social,social,0,1
U06190,new_cold_customer,trigger,5,1,0,6,40.3961,2.8867,social,social,social,0,1
U06191,loyal_customer,trigger,6,3,0,9,35.4927,1.2772,social,social,social,0,1
U06192,new_cold_customer,hybrid,4,0,0,4,99.2881,1.541,social,social,social,0,0
U06193,new_cold_customer,trigger,5,3,1,9,8.1665,6.7125,social,social,social,0,1
U06194,loyal_customer,fixed,2,1,1,5,26.1542,6.9219,social,email,social,1,0
U06195,low_engagement,fixed,1,0,0,1,0.0,6.6664,social,social,social,0,0
U06196,low_engagement,trigger,4,1,0,5,73.8665,2.5863,email,social,email,0,1
U06197,loyal_customer,fixed,2,1,0,3,85.608,6.381,email,email,social,0,1
U06198,low_engagement,fixed,1,0,0,1,0.0,1.993,social,social,social,0,0
U06199,high_intent,hybrid,5,5,3,15,15.2705,5.4944,email,email,email,1,0
U06200,new_cold_customer,fixed,4,2,1,7,37.9774,4.7238,social,social,social,0,1
U06201,low_engagement,hybrid,3,2,0,5,55.3891,2.0123,social,social,social,0,1
U06202,loyal_customer,fixed,2,2,2,7,11.123,7.7156,email,email,email,1,0
U06203,new_cold_customer,hybrid,3,1,1,5,61.2791,1.0683,email,social,email,0,1
U06204,low_engagement,hybrid,2,0,0,2,175.8522,3.8152,social,social,social,0,0
U06205,high_intent,trigger,5,5,3,15,14.6019,1.6623,social,email,email,1,0
U06206,low_engagement,fixed,2,2,1,5,59.9691,2.9556,social,social,social,0,1
U06207,low_engagement,fixed,4,1,0,5,66.3545,2.9783,social,social,social,0,1
U06208,loyal_customer,hybrid,5,2,1,8,12.8586,8.527,social,social,email,0,1
U06209,loyal_customer,fixed,6,1,1,9,32.7416,3.8716,social,social,social,1,0
U06210,price_sensitive,trigger,2,1,0,3,48.1573,2.6753,email,email,email,0,1
U06211,loyal_customer,fixed,2,0,0,2,172.3167,3.9104,social,social,email,0,0
U06212,new_cold_customer,hybrid,3,1,0,4,31.2707,1.1831,social,social,social,0,1
U06213,loyal_customer,fixed,3,1,0,4,77.7375,4.9386,social,social,social,0,1
U06214,low_engagement,fixed,2,2,1,5,5.3226,8.5226,social,email,social,0,1
U06215,low_engagement,trigger,1,1,0,2,0.0,8.2939,social,social,social,0,1
U06216,high_intent,hybrid,3,2,1,6,50.4149,2.0983,social,social,email,0,1
U06217,loyal_customer,fixed,3,2,0,5,6.7375,12.2842,social,email,ad,0,1
U06218,new_cold_customer,trigger,5,2,0,7,52.1995,1.1884,social,email,social,0,1
U06219,new_cold_customer,hybrid,3,0,0,3,129.2149,2.9686,social,social,social,0,0
U06220,new_cold_customer,trigger,3,2,1,6,28.2216,2.3138,social,social,email,0,1
U06221,low_engagement,hybrid,3,1,0,4,82.5939,4.0432,offer,email,offer,0,1
U06222,new_cold_customer,hybrid,4,1,1,6,53.7687,1.682,social,email,email,0,1
U06223,new_cold_customer,fixed,5,1,0,6,14.9809,6.6835,social,social,social,0,1
U06224,high_intent,fixed,5,3,3,11,22.6725,2.4117,social,email,email,0,1
U06225,high_intent,fixed,6,2,2,10,31.1454,3.1468,social,social,social,0,1
U06226,loyal_customer,fixed,5,0,0,5,60.5445,4.3675,email,social,email,0,0
U06227,loyal_customer,hybrid,4,1,0,5,42.6432,7.4674,social,social,social,0,1
U06228,high_intent,hybrid,4,3,1,8,37.4044,2.9519,email,email,social,0,1
U06229,high_intent,trigger,4,2,0,6,57.9815,2.5884,email,social,email,0,1
U06230,new_cold_customer,fixed,5,1,0,6,54.0225,2.1105,social,social,social,0,1
U06231,high_intent,hybrid,6,3,2,12,28.7834,1.1668,email,email,social,1,0
U06232,new_cold_customer,fixed,5,1,1,8,28.6796,6.2381,social,social,social,1,0
U06233,new_cold_customer,trigger,5,0,0,5,54.0303,1.1381,social,social,social,0,0
U06234,loyal_customer,fixed,6,2,1,9,32.7989,1.0041,social,email,social,0,1
U06235,high_intent,trigger,7,5,3,16,13.2852,2.2661,social,social,social,1,0
U06236,new_cold_customer,hybrid,2,1,1,4,51.7868,6.5883,email,email,social,0,1
U06237,low_engagement,hybrid,3,2,0,5,51.2763,1.1833,social,email,social,0,1
U06238,low_engagement,fixed,3,1,0,4,44.5671,3.7177,social,social,social,0,1
U06239,low_engagement,trigger,1,1,1,3,0.0,4.0784,social,social,social,0,1
U06240,low_engagement,hybrid,2,0,0,2,233.88,1.0942,social,social,social,0,0
U06241,high_intent,fixed,7,5,2,14,11.0244,2.5625,social,social,social,0,1
U06242,low_engagement,trigger,2,0,0,2,123.6094,6.1332,social,social,ad,0,0
U06243,loyal_customer,fixed,5,4,2,11,31.1505,1.2962,email,email,email,0,1
U06244,low_engagement,trigger,2,0,0,2,123.4857,6.5445,social,social,social,0,0
U06245,low_engagement,hybrid,3,1,1,5,43.6966,5.8523,social,email,social,0,1
U06246,new_cold_customer,trigger,3,1,0,4,56.2803,5.1649,social,social,social,0,1
U06247,loyal_customer,trigger,3,2,1,6,35.3588,6.8832,social,email,social,0,1
U06248,low_engagement,hybrid,3,0,0,3,144.6316,1.9342,social,social,social,0,0
U06249,high_intent,hybrid,3,3,1,8,28.3327,6.2498,email,social,email,1,0
U06250,loyal_customer,hybrid,4,2,1,7,13.2647,5.1225,social,social,social,0,1
U06251,new_cold_customer,hybrid,4,1,0,5,75.5426,1.3945,social,email,social,0,1
U06252,new_cold_customer,hybrid,4,2,1,8,32.4703,3.741,social,social,social,1,0
U06253,loyal_customer,trigger,4,1,1,6,24.5639,9.7939,social,social,ad,0,1
U06254,new_cold_customer,trigger,5,2,0,7,31.442,2.0622,social,social,ad,0,1
U06255,high_intent,fixed,7,5,3,17,14.5396,3.6771,social,social,email,1,0
U06256,loyal_customer,hybrid,4,1,1,7,35.7567,3.5971,email,social,ad,1,0
U06257,new_cold_customer,trigger,5,4,1,10,23.4006,5.1445,social,social,social,0,1
U06258,new_cold_customer,hybrid,3,2,0,5,43.083,6.5882,social,offer,social,0,1
U06259,low_engagement,trigger,4,0,0,4,85.0249,1.7351,social,social,social,0,0
U06260,new_cold_customer,trigger,2,2,0,4,10.3313,1.7478,email,email,social,0,1
U06261,loyal_customer,hybrid,6,3,1,11,28.3033,1.757,social,email,social,1,0
U06262,new_cold_customer,hybrid,4,1,0,5,32.9596,8.6043,social,social,social,0,1
U06263,high_intent,trigger,3,2,0,5,61.8482,3.8599,social,social,social,0,1
U06264,new_cold_customer,trigger,2,2,0,4,31.336,2.5502,social,social,ad,0,1
U06265,loyal_customer,fixed,3,1,1,5,45.6029,1.4784,social,social,social,0,1
U06266,loyal_customer,hybrid,4,2,0,6,26.0916,1.372,social,social,social,0,1
U06267,high_intent,trigger,5,2,1,9,25.6838,3.4672,social,social,email,1,0
U06268,new_cold_customer,hybrid,5,2,0,7,28.9084,7.4088,social,social,social,0,1
U06269,low_engagement,fixed,3,1,0,4,56.9789,5.4307,social,social,social,0,1
U06270,loyal_customer,hybrid,6,3,3,14,20.2835,3.1851,social,social,social,1,0
U06271,new_cold_customer,fixed,2,1,0,3,21.3027,3.0166,ad,ad,social,0,1
U06272,loyal_customer,hybrid,4,2,0,6,47.7552,1.4753,social,offer,email,0,1
U06273,loyal_customer,hybrid,3,2,2,7,11.2165,2.7023,email,offer,email,0,1
U06274,price_sensitive,hybrid,3,1,0,4,59.5047,3.2627,email,email,email,0,1
U06275,loyal_customer,fixed,3,3,1,7,23.8897,1.9869,social,social,social,0,1
U06276,new_cold_customer,trigger,2,2,0,4,66.6186,5.2043,social,social,social,0,1
U06277,new_cold_customer,trigger,3,2,0,5,39.572,1.7072,social,social,ad,0,1
U06278,price_sensitive,fixed,1,0,0,1,0.0,12.7455,social,social,social,0,0
U06279,new_cold_customer,trigger,2,2,1,5,61.2483,3.1755,social,social,social,0,1
U06280,high_intent,fixed,8,7,3,20,14.1391,2.4861,email,social,email,1,0
U06281,high_intent,hybrid,3,0,0,3,78.3257,7.8626,social,social,social,0,0
U06282,high_intent,hybrid,3,3,1,7,36.9253,1.1041,email,email,email,0,1
U06283,new_cold_customer,fixed,3,0,0,3,75.4067,4.8119,email,email,social,0,0
U06284,price_sensitive,trigger,1,0,0,1,0.0,1.3472,offer,offer,offer,0,0
U06285,low_engagement,hybrid,4,1,1,6,36.2144,7.0966,social,social,social,0,1
U06286,new_cold_customer,trigger,3,2,0,5,25.2216,6.1471,social,email,social,0,1
U06287,loyal_customer,trigger,6,1,0,7,41.3478,1.3478,social,social,social,0,1
U06288,high_intent,fixed,4,4,4,13,23.0629,1.0775,social,social,social,1,0
U06289,new_cold_customer,fixed,2,2,2,6,40.5048,1.521,social,social,social,0,1
U06290,new_cold_customer,hybrid,5,2,1,8,41.8641,2.3033,social,social,email,0,1
U06291,new_cold_customer,trigger,4,1,0,5,29.3113,6.4286,social,social,social,0,1
U06292,low_engagement,trigger,3,1,1,5,47.3994,2.3691,social,social,social,0,1
U06293,new_cold_customer,hybrid,5,3,1,9,33.8603,1.6714,social,social,social,0,1
U06294,low_engagement,fixed,1,0,0,1,0.0,13.9816,email,email,email,0,0
U06295,new_cold_customer,trigger,4,1,0,5,36.7372,1.8917,social,social,social,0,1
U06296,new_cold_customer,hybrid,3,0,0,3,94.4786,6.8041,social,social,social,0,0
U06297,low_engagement,hybrid,2,1,0,3,87.966,2.3894,social,social,email,0,1
U06298,low_engagement,fixed,3,0,0,3,156.3938,1.5427,social,social,social,0,0
U06299,loyal_customer,fixed,2,0,0,2,148.032,4.7196,email,email,social,0,0
U06300,new_cold_customer,trigger,2,2,0,4,50.9725,7.0153,social,social,social,0,1
U06301,loyal_customer,fixed,2,2,1,5,13.7925,9.6291,social,social,social,0,1
U06302,loyal_customer,fixed,4,1,1,6,57.8293,1.9061,social,email,social,0,1
U06303,low_engagement,trigger,3,3,1,7,22.8104,5.5876,social,social,social,0,1
U06304,loyal_customer,fixed,6,2,0,8,40.4788,2.5303,social,email,social,0,1
U06305,loyal_customer,fixed,6,2,1,10,29.0546,2.6185,social,social,email,1,0
U06306,low_engagement,hybrid,2,1,0,3,139.9182,1.7946,email,email,social,0,1
U06307,low_engagement,fixed,1,0,0,1,0.0,13.3231,social,social,social,0,0
U06308,low_engagement,fixed,3,1,0,4,71.4377,5.8573,social,social,social,0,1
U06309,new_cold_customer,fixed,2,1,0,3,112.2452,2.1558,social,social,social,0,1
U06310,new_cold_customer,fixed,2,0,0,2,93.5813,6.4225,social,social,social,0,0
U06311,low_engagement,trigger,3,1,0,4,82.0897,3.8583,social,social,social,0,1
U06312,loyal_customer,fixed,6,3,2,11,30.7563,1.6949,social,social,social,0,1
U06313,price_sensitive,fixed,3,1,0,4,56.5117,3.9447,email,social,email,0,1
U06314,new_cold_customer,hybrid,4,1,0,5,59.3983,1.5956,social,ad,social,0,1
U06315,new_cold_customer,fixed,4,1,0,5,52.4869,1.8081,social,social,email,0,1
U06316,new_cold_customer,fixed,4,2,0,6,15.8608,10.5768,social,social,email,0,1
U06317,new_cold_customer,trigger,3,0,0,3,118.0919,4.9148,social,email,social,0,0
U06318,loyal_customer,fixed,3,1,1,5,6.8193,8.9153,social,social,email,0,1
U06319,new_cold_customer,trigger,3,0,0,3,54.78,9.2627,social,social,social,0,0
U06320,price_sensitive,trigger,3,1,0,4,28.1807,1.9622,social,social,email,0,1
U06321,high_intent,trigger,6,3,0,9,38.785,1.5095,email,email,social,0,1
U06322,new_cold_customer,trigger,3,2,1,6,11.4018,11.1516,social,social,ad,0,1
U06323,low_engagement,trigger,4,2,1,7,16.043,8.8699,social,social,social,0,1
U06324,new_cold_customer,fixed,2,1,0,3,124.4363,2.3757,social,social,social,0,1
U06325,new_cold_customer,fixed,2,2,0,4,104.8456,1.4061,social,social,social,0,1
U06326,loyal_customer,trigger,6,2,1,10,27.2241,3.9929,social,offer,social,1,0
U06327,new_cold_customer,hybrid,5,3,2,10,19.1445,2.9148,social,social,social,0,1
U06328,low_engagement,trigger,3,1,0,4,68.6065,1.3707,social,social,social,0,1
U06329,new_cold_customer,trigger,2,0,0,2,147.6967,1.2093,ad,ad,social,0,0
U06330,new_cold_customer,hybrid,4,2,1,7,38.774,2.0582,social,social,social,0,1
U06331,low_engagement,trigger,2,1,0,3,84.3019,4.6165,ad,ad,ad,0,1
U06332,new_cold_customer,hybrid,4,2,1,8,21.8275,1.3381,social,social,social,1,0
U06333,loyal_customer,fixed,4,3,2,10,16.8561,2.9704,social,social,social,1,0
U06334,new_cold_customer,fixed,2,0,0,2,166.4849,7.9624,email,email,social,0,0
U06335,loyal_customer,fixed,3,2,1,6,9.0216,5.2337,social,email,social,0,1
U06336,new_cold_customer,trigger,4,2,0,6,35.4371,6.6673,email,email,social,0,1
U06337,new_cold_customer,trigger,5,3,0,8,41.4194,1.5236,social,social,social,0,1
U06338,high_intent,trigger,3,1,1,6,14.1749,4.6194,email,social,social,1,0
U06339,new_cold_customer,trigger,4,0,0,4,29.2603,3.6698,social,social,social,0,0
U06340,new_cold_customer,fixed,2,1,0,3,17.8802,2.0006,social,social,social,0,1
U06341,loyal_customer,fixed,3,0,0,3,74.6101,8.6825,ad,social,ad,0,0
U06342,loyal_customer,fixed,5,2,1,8,33.1449,1.2387,social,email,social,0,1
U06343,high_intent,hybrid,4,2,2,10,19.3443,2.2758,social,social,social,1,0
U06344,low_engagement,trigger,2,1,1,4,52.8275,7.1866,social,social,social,0,1
U06345,loyal_customer,hybrid,6,3,2,12,27.4254,1.9297,social,social,social,1,0
U06346,low_engagement,hybrid,2,2,1,5,18.4294,8.7768,social,social,ad,0,1
U06347,loyal_customer,fixed,2,0,0,2,57.5655,11.2539,social,social,email,0,0
U06348,low_engagement,fixed,3,0,0,3,162.4217,1.3001,social,social,ad,0,0
U06349,low_engagement,trigger,3,0,0,3,139.125,2.4697,social,social,social,0,0
U06350,new_cold_customer,hybrid,3,3,0,6,25.4868,4.0772,social,social,social,0,1
U06351,new_cold_customer,hybrid,5,2,1,8,23.5321,1.7455,social,social,email,0,1
U06352,price_sensitive,fixed,1,0,0,1,0.0,7.1932,social,social,social,0,0
U06353,loyal_customer,trigger,3,1,1,5,21.7901,5.5897,email,email,social,0,1
U06354,new_cold_customer,hybrid,3,0,0,3,53.191,9.8338,social,social,email,0,0
U06355,new_cold_customer,hybrid,4,1,1,6,32.1965,3.1439,social,social,social,0,1
U06356,new_cold_customer,hybrid,3,2,0,5,38.9209,8.4998,social,social,social,0,1
U06357,high_intent,fixed,4,3,2,10,8.7572,6.8978,social,social,social,1,0
U06358,low_engagement,trigger,4,0,0,4,29.3391,1.5948,social,social,social,0,0
U06359,low_engagement,trigger,2,0,0,2,252.1329,4.2432,social,social,email,0,0
U06360,high_intent,fixed,4,2,1,8,28.6081,3.2215,social,social,social,1,0
U06361,new_cold_customer,hybrid,2,1,1,4,26.1779,9.5757,ad,ad,ad,0,1
U06362,low_engagement,fixed,1,0,0,1,0.0,1.709,email,email,email,0,0
U06363,new_cold_customer,trigger,3,1,0,4,53.5155,3.1091,social,social,social,0,1
U06364,new_cold_customer,fixed,4,3,1,8,40.3162,1.6452,social,social,email,0,1
U06365,loyal_customer,hybrid,6,2,0,8,22.4424,6.1403,social,social,ad,0,1
U06366,price_sensitive,hybrid,1,0,0,1,0.0,1.1705,social,social,social,0,0
U06367,loyal_customer,trigger,2,0,0,2,117.8528,5.9216,email,email,social,0,0
