url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/taleedii","nun███ssa███","https://www.instagram.com/nuna.issa","2024-02-08T17:17:31.000Z","😍😍😍😍",1,1,"[{""likes_number"":1,""reply"":""@nuna.issa 🙌"",""reply_date"":""2024-02-08T17:53:53.000Z"",""reply_user"":""tal███ii""}]","null","null","https://www.instagram.com/p/C3DRaikNQfG","tal███ii","18038855692673913","3297555942777096134"
"https://www.instagram.com/zeecorner7","jan███ad_███","https://www.instagram.com/janafuad_","2024-04-09T17:25:04.000Z","بسططططل",1,1,"[{""likes_number"":0,""reply"":""@janafuad_ ❤️❤️❤️"",""reply_date"":""2024-04-09T18:00:43.000Z"",""reply_user"":""zee███ner███""}]","null","null","https://www.instagram.com/p/C5iuqG0NmLQ","zee███ner███","18418860076071046","3342439077138293456"
"https://www.instagram.com/martinazimmitti","dav███ari███","https://www.instagram.com/davidlarible","2023-10-03T19:19:45.000Z","Petra anche io ero lì il 23 di Aprile",1,1,"[{""likes_number"":0,""reply"":""@davidlarible veramente??? a saperlo!!!"",""reply_date"":""2023-10-04T03:52:31.000Z"",""reply_user"":""mar███azi███tti███""}]","null","null","https://www.instagram.com/p/CrYht1so1p9","mar███azi███tti███","18004168229070158","3087365830131014269"
"https://www.instagram.com/dinaali.jo88","tot███8","https://www.instagram.com/toty098","2024-07-04T16:46:23.000Z","😍😍😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@toty098 ❤️❤️❤️❤️"",""reply_date"":""2024-07-04T16:54:30.000Z"",""reply_user"":""din███i.j███""}]","null","null","https://www.instagram.com/p/C9AD-uYtXQh","din███i.j███","17949732779705160","3404738822845854753"
"https://www.instagram.com/my.gift.s","mai███.ra███un","https://www.instagram.com/maissa.ramzoun","2024-04-08T18:34:05.000Z","كم السعر؟؟",1,1,"[{""likes_number"":0,""reply"":""Chk message request"",""reply_date"":""2024-04-08T19:47:56.000Z"",""reply_user"":""my.███t.s███""}]","null","null","https://www.instagram.com/p/C4rIso4tRWW","my.███t.s███","17899712570973978","3326791001673373078"
"https://www.instagram.com/my.gift.s","saw███rad███","https://www.instagram.com/sawsanradwan","2024-04-07T12:22:23.000Z","كم السعر",1,1,"[{""likes_number"":0,""reply"":""@sawsanradwan chk message request"",""reply_date"":""2024-04-08T19:49:52.000Z"",""reply_user"":""my.███t.s███""}]","null","null","https://www.instagram.com/p/C4rIso4tRWW","my.███t.s███","18053959987583996","3326791001673373078"
"https://www.instagram.com/eusoulucasmagalhaes1","lua███ari███se","https://www.instagram.com/luanamarinosse","2022-09-21T23:12:13.000Z","Que lindo!! Feliz demais em te ver casado e amigo de Jesus 😍🙌👏🏻",1,1,"[{""likes_number"":0,""reply"":""@luanamarinosse amém! Que Ele nos guie sempre 🙏🏻🙏🏻🙏🏻"",""reply_date"":""2022-09-22T00:23:06.000Z"",""reply_user"":""eus███uca███gal██████""}]","null","null","https://www.instagram.com/p/CiGdnShNNm3","eus███uca███gal██████","17959993234881744","2920151651689224631"
"https://www.instagram.com/ultraxco","har███tta███ha","https://www.instagram.com/harriettalitha","2024-09-02T18:14:51.000Z","@runnerkinglin you were looking for your next event 🏃🙈",2,2,"[{""likes_number"":2,""reply"":""@harriettalitha fancy it? I do love abit of Ultra X"",""reply_date"":""2024-09-02T20:18:30.000Z"",""reply_user"":""kin███eyr███er""},{""likes_number"":0,""reply"":""@runnerkinglin I challenge you but I don’t think I’m quite ready yet (blame the stress fractures!) maybe I following year x"",""reply_date"":""2024-09-03T06:37:17.000Z"",""reply_user"":""har███tta███ha""}]","null","[""@ru███rki███in""]","https://www.instagram.com/p/C_bHn8qqwe2","ult███co","18036047561143624","3448383471207778230"
"https://www.instagram.com/ultraxco","sal███hal███a","https://www.instagram.com/salamehalaqra","2024-09-02T18:02:37.000Z","What beautiful pictures and memories. Thank you Ultra X. See you soon at the eighth event in a row.🔥🔥❤️",4,1,"[{""likes_number"":1,""reply"":""@salamehalaqra We can’t wait to welcome you back 🫶💙🇯🇴"",""reply_date"":""2024-09-02T18:08:55.000Z"",""reply_user"":""ult███co""}]","null","null","https://www.instagram.com/p/C_bHn8qqwe2","ult███co","18081385648502479","3448383471207778230"
"https://www.instagram.com/davidivardi","thi███tos███co","https://www.instagram.com/thingstosee.co","2021-11-09T12:08:09.000Z","Wow great shot 😍",1,1,"[{""likes_number"":1,""reply"":""@thingstosee.co thanks a lot! 🙏🏻"",""reply_date"":""2021-11-09T12:14:23.000Z"",""reply_user"":""dav███var███""}]","null","null","https://www.instagram.com/p/CVz561CMXn_","dav███var███","18261625096003233","2698755333050956287"
"https://www.instagram.com/zainhusseiin","soh███ash███eh","https://www.instagram.com/soha_rashaideh","2022-03-17T13:37:33.000Z","MABROUKKKK 😍😍",1,1,"[{""likes_number"":1,""reply"":""@soha_rashaideh الله يبارك فيكي ❤️❤️"",""reply_date"":""2022-03-17T20:06:11.000Z"",""reply_user"":""zai███sse███""}]","null","null","https://www.instagram.com/p/CbLQmlwM78a","zai███sse███","17938559056844636","2795401014334963482"
"https://www.instagram.com/zainhusseiin","ama███366███","https://www.instagram.com/amalak366","2022-03-16T20:50:59.000Z","ماشاء الله 🔥😍",1,1,"[{""likes_number"":1,""reply"":""@a_malak19 ❤️❤️"",""reply_date"":""2022-03-16T21:10:20.000Z"",""reply_user"":""zai███sse███""}]","null","null","https://www.instagram.com/p/CbLQmlwM78a","zai███sse███","17924113358194621","2795401014334963482"
"https://www.instagram.com/danabardakji","alj███lif███","https://www.instagram.com/aljamalif","2023-11-17T20:10:31.000Z","Hijaz",1,1,"[{""likes_number"":0,""reply"":""@aljamalif ❤️"",""reply_date"":""2023-11-18T15:24:15.000Z"",""reply_user"":""dan███rda███""}]","null","null","https://www.instagram.com/p/CzuBH5oMDs4","dan███rda███","18274031752080734","3237530123086347064"
"https://www.instagram.com/dr_areen_failat","gha███ala███deh███","https://www.instagram.com/ghaithalawawdeh","2020-08-09T21:39:34.000Z","بزبط حدا كثير مثقف طبياً (ثقافة مبنية على قراءة ذاتية لمصادر المعلومات الطبية الموثوقة) ؟ ........طبعاً التخصص مش طبي لكن في اهتمام شديد بالمواضيع الطبية",1,1,"[{""likes_number"":1,""reply"":""@ghaithalawawdeh نعم بزبط ويتم القبول والتقييم عبر الايميل"",""reply_date"":""2020-08-10T07:40:01.000Z"",""reply_user"":""dr_███en_███lat███""}]","null","null","https://www.instagram.com/p/CDrcCtmFTeS","dr_███en_███lat███","17894729362577648","2372112960439269266"
"https://www.instagram.com/its_tumtum","fel███abe███ds","https://www.instagram.com/feliciaberends","2024-09-05T16:53:50.000Z","Fucking vet lol",1,1,"[{""likes_number"":1,""reply"":""@feliciaberends zo kom je nog eens ergens 😂"",""reply_date"":""2024-09-05T20:32:47.000Z"",""reply_user"":""its███mtu███""}]","null","null","https://www.instagram.com/p/C_iP6lpscb3","its███mtu███","17985147521575750","3450390261374502647"
"https://www.instagram.com/ginasdiary","dia███zia███","https://www.instagram.com/diala.ziadeh","2024-07-13T13:47:25.000Z","Amariiiii❤️❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@diala.ziadeh thank you love ❤️"",""reply_date"":""2024-07-14T18:53:51.000Z"",""reply_user"":""gin███iar███""}]","null","null","https://www.instagram.com/p/C9XMCFYAXoC","gin███iar███","17937447221761614","3411248162524985858"
"https://www.instagram.com/kittaba","ama███nna███","https://www.instagram.com/amal_ennakri","2021-10-18T08:17:11.000Z","Beautiful as always 🙌",1,1,"[{""likes_number"":1,""reply"":""@amal_cosmic_healing_369 thank you my love ❤️❤️"",""reply_date"":""2021-10-18T15:30:52.000Z"",""reply_user"":""kit███a""}]","null","null","https://www.instagram.com/p/CVKKUsiL74N","kit███a","17869339670539093","2687005530352762381"
"https://www.instagram.com/m10_happy_90","cut███oy_███u14███","https://www.instagram.com/cute_boy_silu143","2024-06-16T15:53:05.000Z","🔥❤🔥❤",1,1,"[{""likes_number"":1,""reply"":""@cute_boy_silu143 👏🔥❤❤"",""reply_date"":""2024-06-16T15:55:40.000Z"",""reply_user"":""m10███ppy███""}]","null","null","https://www.instagram.com/p/C8R8zBEvADc","m10███ppy███","18081494008468222","3391759383023845596"
"https://www.instagram.com/tawfiqaldalo","_nv███uez███","https://www.instagram.com/_nvazquez_","2024-06-19T02:20:13.000Z","🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@_nvazquez_ ❤❤"",""reply_date"":""2024-06-19T08:10:56.000Z"",""reply_user"":""taw███ald███""}]","null","null","https://www.instagram.com/p/C8WrfxRshk0","taw███ald███","18031313234311586","3393090668484237620"
"https://www.instagram.com/joelle__beauty","yas███qar███ti_█████████hy","https://www.instagram.com/yaser_qaryouti_photography","2024-10-13T10:32:12.000Z","باربي اسم الله 👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@yaser.qaryouti مرسيي❤️"",""reply_date"":""2024-10-13T14:19:42.000Z"",""reply_user"":""joe███__b███ty""}]","null","null","https://www.instagram.com/p/DA_OzsCIQTH","joe███__b███ty","18049547692788003","3476562561978139847"
"https://www.instagram.com/joelle__beauty","slh███19_███","https://www.instagram.com/slhmsy19_","2024-10-11T18:24:58.000Z","عروستي هاي🥺",1,1,"[{""likes_number"":1,""reply"":""@_wxsy8 حبيبتي 🥹❤️"",""reply_date"":""2024-10-11T18:37:14.000Z"",""reply_user"":""joe███__b███ty""}]","null","null","https://www.instagram.com/p/DA_OzsCIQTH","joe███__b███ty","18044729371861076","3476562561978139847"
"https://www.instagram.com/novita.anyo","tte███wu","https://www.instagram.com/tteen_wu","2024-06-17T09:49:28.000Z","Bisa ketemuan @mrs.tjhia nih 🤪",0,1,"[{""likes_number"":0,""reply"":""@tteen_wu todei diriku ke Macau Ci 😁😁"",""reply_date"":""2024-06-17T12:06:56.000Z"",""reply_user"":""nov███.an███""}]","null","[""@mrs""]","https://www.instagram.com/p/C8TizK3vuM4","nov███.an███","17891328297041166","3392207994287481656"
"https://www.instagram.com/marsil._.alamer","r__███mmr███","https://www.instagram.com/r__dqpmmr123","2019-07-01T10:18:32.000Z","الخطوة الرابعة القمر الاصلي 😍❤️",1,1,"[{""likes_number"":1,""reply"":""@ibrahim_fanz111 صااااح♥️😂"",""reply_date"":""2019-07-06T04:28:39.000Z"",""reply_user"":""mar███._.███mer███""}]","null","null","https://www.instagram.com/p/BzXVopDFbE6","mar███._.███mer███","17871801874392772","2078224904885743930"
"https://www.instagram.com/wjiraphan","mon███nn","https://www.instagram.com/monmonnn","2023-11-17T04:47:12.000Z","Why not the face too",1,3,"[{""likes_number"":0,""reply"":""@monmonnn 555555 i think u saw la LOLOLOL"",""reply_date"":""2023-11-17T14:05:26.000Z"",""reply_user"":""wji███han███""},{""likes_number"":1,""reply"":""@wjiraphan lets deep dive"",""reply_date"":""2023-11-17T14:46:41.000Z"",""reply_user"":""mon███nn""},{""likes_number"":0,""reply"":""@monmonnn 5555555555 gliet deep dive 😂"",""reply_date"":""2023-11-17T15:13:00.000Z"",""reply_user"":""wji███han███""}]","null","null","https://www.instagram.com/p/Czu0D3fIcJ0","wji███han███","17973047594488090","3237754146281079412"
"https://www.instagram.com/info.omar","har███_91███sha██████","https://www.instagram.com/harith_91_alshahwany","2022-02-11T20:02:56.000Z","🙌🔥🙌🔥",1,1,"[{""likes_number"":0,""reply"":""@harith_91_alshahwany ❤️🙌❤️🙌"",""reply_date"":""2022-02-11T20:07:00.000Z"",""reply_user"":""inf███mar███""}]","null","null","https://www.instagram.com/p/CTeiv-5sVA8","inf███mar███","17986583155444151","2656713661131870268"
"https://www.instagram.com/rakanshweihat","pet███rab███hni███","https://www.instagram.com/petragrabuschnigg","2024-07-31T02:36:31.000Z","Beautiful 😍😍😍",1,1,"[{""likes_number"":1,""reply"":""@petragrabuschnigg thank you dear ❤😍"",""reply_date"":""2024-07-31T05:16:25.000Z"",""reply_user"":""rak███hwe███t""}]","null","null","https://www.instagram.com/p/C-DseQXIx9o","rak███hwe███t","17966861681777060","3423775734930546536"
"https://www.instagram.com/artsyearringsjo","ros███a89███","https://www.instagram.com/rositta8900","2023-11-18T18:32:17.000Z","❤️بيجننو",1,1,"[{""likes_number"":0,""reply"":""@rositta8900 شكرا 😍😍"",""reply_date"":""2023-11-18T20:06:01.000Z"",""reply_user"":""art███arr███sjo███""}]","null","null","https://www.instagram.com/p/CzqJrDDsAE1","art███arr███sjo███","18398858452043547","3236441822858314037"
"https://www.instagram.com/raynia_r","alo███h","https://www.instagram.com/alouleh","2020-10-04T08:33:27.000Z","🤗🤗💚",1,1,"[{""likes_number"":1,""reply"":""@alouleh Thank for capturing this picture🤗❤️"",""reply_date"":""2020-10-04T09:01:28.000Z"",""reply_user"":""ray███_r""}]","null","null","https://www.instagram.com/p/CF6faDzDJMZ","ray███_r","17882829199798687","2412378680636248857"
"https://www.instagram.com/raynia_r","ama███ata███h","https://www.instagram.com/amanibataineh","2020-10-04T08:26:35.000Z","😘😘😘😘",1,1,"[{""likes_number"":0,""reply"":""@amanibataineh 🤗❤️"",""reply_date"":""2020-10-04T09:01:10.000Z"",""reply_user"":""ray███_r""}]","null","null","https://www.instagram.com/p/CF6faDzDJMZ","ray███_r","17857448228223970","2412378680636248857"
"https://www.instagram.com/tia.t.daoud","add███e.3███","https://www.instagram.com/addieee.33","2024-11-08T02:38:23.000Z","omg your actually stunning 😍",1,1,"[{""likes_number"":1,""reply"":""@addieee.33 omg thankyou 💗"",""reply_date"":""2024-11-08T02:39:07.000Z"",""reply_user"":""tia███dao███""}]","null","null","https://www.instagram.com/p/C870iaSoBp-","tia███dao███","18308476042166567","3403545006519097982"
